Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
12850.8,May-07,2445.4,flat,commercial,Border,trapezoid,4,27604,9,0.34354084076150004,1999,0.0,street,77,4,10,,Yes,NA
13866.4,August-2004,6492.6,duplex,residential,Center,rectangle,2,17375,2,0.7240068092441323,2002,0.0,street,97,4,3,NA,No,
11943.9,Aug-1988,1405.8,flat,commercial,Outskirts,irregular,4,75184mts,10,0.6337585997448484,1986,0.0,highway,8,4,8,NA,Yes,NA
13069.7,June-1996,3659.0,duplex,residential,Outskirts,trapezoid,3,70192mts,4,0.8419492059130714,1993,0.0,highway,20,4,3,NA,No,NA
12280.6,February-1970,4462.6,flat,commercial,Outskirts,rectangle,3,59599mts,10,0.8834504219378544,1951,1959.0,highway,31,3,7,,Yes,
13354.5,July-95,8546.1,flat,residential,Border,rectangle,4,36663,7,0.7709627707230583,1990,0.0,highway,37,2,4,NA,No,NA
14277.2,June-1998,8953.3,flat,commercial,Center,trapezoid,3,23516,9,0.20214258902191717,1981,1992.0,alley,25,2,6,,No,NA
13571.7,February-2004,2372.5,flat,commercial,Border,rectangle,2,34861mts,2,0.8171566883601604,2003,0.0,highway,31,1,10,NA,Yes,NA
7605.9,July-1989,10097.4,villa,residential,Outskirts,rectangle,3,74451mts,7,0.016782560945188485,1985,0.0,highway,99,5,9,NA,Yes,Yes
6477.7,March-1984,3993.0,villa,residential,Outskirts,rectangle,2,55280,10,0.43830160356754055,1983,0.0,highway,7,1,9,NA,Yes, No
14764.6,June-1999,5837.3,open land,commercial,Outskirts,rectangle,2,63528,7,0.21622188830627487,1991,0.0,highway,27,4,7,C,NA,
7640.3,September-1984,11817.5,villa,residential,Border,trapezoid,4,31417,9,0.22826996589327486,1976,0.0,street,4,4,4,,Yes,Yes
13963.4,September-1978,6237.9,open land,residential,Outskirts,irregular,2,50456,9,0.43934719004127964,1978,,highway,35,3,6,F,NA,NA
12555.6,January-1971,8487.5,duplex,residential,Outskirts,irregular,1,69643mts,5,0.7864082710189008,1967,0.0,highway,26,1,1,,Yes,
5126.8,Jun-1987,3795.5,villa,residential,Border,irregular,4,39441,7,0.7350062199437049,1975,1986.0,highway,44,1,4,NA,Yes,Yes
11534.9,Mar-1984,7670.5,flat,residential,Center,irregular,1,15087,10,0.372440197215981,1966,1974.0,street,98,3,3,NA,No,NA
14456.8,December-2008,8079.1,duplex,commercial,Border,rectangle,5,32170mts,8,0.9307054287913669,2008,0.0,street,55,2,4,NA,Yes,NA
14730.3,February-2001,11896.1,land,industrial,Border,irregular,5,33122mts,1,0.5103471983669517,1982,0.0,street,13,2,5,C,NA,NA
9014.6,March-2008,10044.1,villa,residential,Center,trapezoid,5,4627mts,9,0.2822729962816335,2007,0.0,alley,18,3,6,NA,Yes,Yes
13646.7,July-2000,9517.3,flat,commercial,Center,irregular,4,5549mts,6,0.4065089335857479,1991,0.0,street,85,1,10,NA,Yes,NA
6523.2,May-05,5479.3,villa,residential,Outskirts,irregular,4,64848,2,0.5434331177882445,1995,2003.0,highway,17,3,4,,Yes,Yes
8393.0,August-97,11667.0,villa,residential,Center,rectangle,3,9198mts,3,0.973609029622927,1991,0.0,alley,83,4,1,,Yes, No
14514.3,September-79,6808.3,open land,residential,Outskirts,trapezoid,2,68544,8,0.016052130641341367,1960,0.0,highway,45,4,4,F,NA,
13901.8,August-1981,9492.1,land,industrial,Outskirts,irregular,5,70407,4,0.4184130582377451,1976,,highway,28,3,7,C,NA,NA
14801.1,November-2000,1571.6,open land,commercial,Outskirts,rectangle,3,51512mts,10,0.5691087540574721,1981,,highway,12,3,9,F,NA,NA
12458.7,Mar-1975,4735.9,flat,residential,Outskirts,rectangle,1,63972,3,0.2097409330823844,1971,0.0,highway,3,1,6,NA,No,NA
13516.4,December-1986,10927.8,flat,commercial,Outskirts,irregular,2,62676,9,0.3182046398684515,1980,0.0,highway,17,3,8,NA,Yes,NA
13341.3,September-1990,10029.2,duplex,commercial,Border,irregular,4,30911mts,4,0.7561242837498565,1990,0.0,street,34,4,5,,No,NA
15310.4,Nov-2000,5397.6,open land,industrial,Center,irregular,4,21622,9,0.3202227334189046,1988,0.0,alley,48,5,10,F,NA,
13728.6,May-2009,7225.5,flat,commercial,Outskirts,rectangle,1,54254,9,0.6456236579164683,2003,0.0,highway,66,4,4,NA,Yes,NA
21639.6,April-2009,3520.5,duplex,residential,Center,rectangle,2,13079,1,0.281300126210574,1995,2005.0,alley,45,4,1,NA,Yes,NA
12866.4,April-1992,976.4,villa,residential,Outskirts,rectangle,2,51665mts,9,0.03762374878506147,1975,1983.0,highway,23,3,4,,Yes,Yes
14788.2,November-1987,4018.9,land,industrial,Center,irregular,4,21395,8,0.3719161820397854,1978,0.0,alley,15,3,9,F,NA,
12429.1,June-2005,2727.8,flat,residential,Outskirts,trapezoid,4,54312mts,2,0.46446615489664034,2005,0.0,highway,87,4,1,,Yes,NA
13781.5,October-1975,10378.2,open land,commercial,Center,irregular,4,9488,9,0.5725340236824318,1964,,street,63,2,5,C,NA,
13105.6,May-73,4329.7,open land,industrial,Outskirts,irregular,5,62537,1,0.7504291023672285,1956,0.0,highway,40,3,4,F,NA,NA
14398.5,Mar-1981,10509.2,duplex,residential,Center,rectangle,2,7244,2,0.0777409570583576,1970,1979.0,street,48,1,9,NA,No,NA
22350.3,April-1978,7048.5,land,residential,Center,irregular,2,21698mts,5,0.6085168985159338,1976,0.0,alley,28,1,4,F,NA,
13049.3,Apr-1971,5077.8,villa,residential,Outskirts,rectangle,4,57627,2,0.37906350685078105,1965,0.0,highway,51,1,4,NA,Yes, No
12023.7,December-2001,3457.5,duplex,residential,Outskirts,irregular,5,69775,5,0.36022794346103193,1987,1995.0,highway,85,5,1,NA,Yes,NA
13999.4,December-1985,1071.8,land,industrial,Center,trapezoid,3,21416mts,9,0.15747055605424387,1975,,alley,9,2,10,C,NA,
12365.5,November-1975,10339.2,flat,commercial,Outskirts,irregular,3,59001mts,2,0.5069565259781481,1962,1973.0,highway,78,3,9,,No,NA
20726.7,April-1992,11468.3,flat,commercial,Outskirts,irregular,3,76761mts,1,0.6098007661580476,1982,1992.0,highway,42,1,2,,Yes,NA
12829.1,February-1985,2586.5,duplex,commercial,Center,trapezoid,4,22869,5,0.655175499729391,1982,0.0,street,59,3,7,NA,No,NA
14126.7,June-94,3390.0,flat,residential,Center,trapezoid,5,11948,4,0.76131708914794,1991,0.0,alley,11,5,7,NA,Yes,NA
14799.6,Jun-1991,2833.0,open land,commercial,Border,rectangle,3,21640mts,10,0.8701713832036881,1979,0.0,highway,15,3,9,F,NA,NA
12692.4,January-2003,5031.1,duplex,residential,Border,irregular,3,34086mts,4,0.577455502247417,2001,0.0,street,55,5,6,,No,
21067.4,April-2005,5718.5,flat,residential,Center,trapezoid,4,19169,9,0.2988409009182764,1991,2000.0,street,50,4,6,NA,Yes,
8305.7,March-2006,10038.8,villa,residential,Outskirts,trapezoid,3,80463,1,0.980584528220096,1997,0.0,highway,13,3,2,,Yes,Yes
13267.8,January-1986,7646.5,flat,residential,Border,rectangle,3,21140mts,2,0.5539525992934967,1969,1978.0,street,34,2,10,,No,
13379.3,August-84,4222.1,open land,residential,Outskirts,irregular,5,64559mts,4,0.5491436466131756,1967,,highway,89,2,6,F,NA,
13133.6,February-1985,5013.0,flat,commercial,Center,rectangle,4,24611,7,0.8232911033262279,1972,1981.0,street,44,2,4,NA,Yes,NA
13897.3,August-1986,7241.8,duplex,residential,Center,trapezoid,4,23406,7,0.8159194503465208,1982,0.0,alley,92,1,2,NA,Yes,NA
14971.1,June-1993,9855.4,open land,commercial,Center,irregular,3,4329,3,0.9193054084411083,1984,0.0,street,4,3,5,C,NA,NA
13804.6,January-2008,3946.8,flat,commercial,Outskirts,rectangle,5,69456,1,0.35207565850862077,2004,0.0,highway,20,1,6,,Yes,NA
12635.3,Oct-2004,1747.1,flat,residential,Outskirts,trapezoid,3,79029,7,0.10733070449202364,1991,2001.0,highway,74,5,7,,Yes,NA
10668.3,November-1985,2268.4,flat,commercial,Outskirts,irregular,3,61698,5,0.029306286504238943,1968,1979.0,highway,39,3,3,NA,No,NA
10641.9,Jul-1970,1006.4,duplex,commercial,Border,irregular,4,25429,7,0.7376732124321785,1964,0.0,street,62,2,8,NA,No,NA
12832.9,April-1977,3006.2,villa,residential,Border,rectangle,3,39225mts,4,0.5023427897653081,1960,1970.0,highway,61,4,4,NA,Yes,Yes
7638.4,November-1990,8114.0,villa,residential,Center,trapezoid,3,22494mts,2,0.06468864853669709,1974,1982.0,alley,42,4,1,,Yes,Yes
14584.4,Mar-1991,10988.8,flat,commercial,Outskirts,trapezoid,5,79492mts,7,0.06417886587028665,1977,1987.0,highway,3,5,7,,Yes,NA
8123.6,May-2002,11942.2,villa,residential,Border,trapezoid,4,28439,7,0.7717916508196067,1999,0.0,street,10,1,4,,Yes, No
12425.8,October-83,1385.9,flat,commercial,Center,rectangle,1,22345mts,1,0.024611282494414577,1972,1982.0,alley,67,2,6,,No,NA
13335.9,April-84,5657.0,villa,residential,Border,trapezoid,2,39153,9,0.07790675148874249,1981,0.0,highway,31,5,2,NA,Yes, No
14250.0,Jul-1980,6366.5,duplex,residential,Center,trapezoid,1,22157,2,0.5963486817212306,1975,0.0,alley,26,4,2,NA,Yes,NA
6132.3,September-1979,4210.7,villa,residential,Center,trapezoid,3,13011,1,0.6511614510036743,1967,1975.0,street,77,1,7,NA,Yes, No
12179.6,January-1975,4480.4,duplex,commercial,Border,trapezoid,4,21781,5,0.09070073181850935,1957,1967.0,street,20,2,6,NA,No,NA
5963.3,February-2006,2185.6,villa,residential,Outskirts,irregular,5,54365,8,0.6407969785458827,2004,0.0,highway,27,4,9,NA,Yes, No
11467.2,Mar-1985,7033.6,flat,commercial,Outskirts,irregular,5,57098mts,6,0.4020783546956047,1984,0.0,highway,80,2,3,,No,
12816.6,February-1994,5040.0,duplex,commercial,Border,trapezoid,4,33798mts,5,0.10710248220991003,1987,0.0,street,77,5,6,,No,
4660.2,November-1977,1984.9,villa,residential,Outskirts,irregular,4,73345mts,10,0.4840606767869641,1968,0.0,highway,2,2,4,NA,Yes, No
14755.8,January-2008,10383.7,flat,residential,Center,trapezoid,4,18158,8,0.4781759685762691,1992,2002.0,street,92,2,10,NA,Yes,NA
22087.3,April-1986,8821.0,duplex,residential,Center,rectangle,4,20953,9,0.32893370475442274,1982,0.0,street,0,1,6,NA,Yes,NA
21280.1,April-1990,888.8,open land,industrial,Center,irregular,2,11853mts,6,0.6043560360807864,1978,,street,2,5,9,F,NA,NA
14828.0,December-2009,6554.6,duplex,commercial,Center,rectangle,2,21259mts,5,0.25809369480534483,2004,0.0,street,67,3,7,,Yes,NA
12262.5,Jul-1977,3556.8,duplex,commercial,Outskirts,trapezoid,3,69009,4,0.3267897186811346,1963,1973.0,highway,56,5,1,,Yes,NA
13790.2,June-2001,10321.9,flat,residential,Border,trapezoid,3,21179mts,4,0.48007972320802017,1998,0.0,street,31,5,3,NA,No,NA
5443.9,January-1996,6259.0,villa,residential,Border,irregular,1,21002mts,10,0.1093654386378825,1978,1989.0,highway,40,5,3,NA,Yes, No
13479.7,July-1996,8214.6,duplex,residential,Border,rectangle,3,36418,10,0.34600513005734645,1980,1988.0,street,83,2,3,NA,Yes,NA
14486.1,September-2000,3954.1,open land,industrial,Center,irregular,1,15219,3,0.5538730645129383,1998,0.0,alley,97,1,6,F,NA,NA
12420.0,March-1990,1439.2,flat,residential,Center,rectangle,2,4618,6,0.1149455729842257,1985,0.0,alley,65,3,5,NA,No,
13249.8,February-1992,4157.5,flat,commercial,Center,rectangle,3,11633,9,0.5292356983268387,1975,1984.0,alley,72,3,10,NA,No,NA
12421.6,August-1985,7328.3,duplex,residential,Outskirts,irregular,4,71911,5,0.789464849149384,1970,1981.0,highway,72,2,2,,Yes,NA
12185.5,December-1980,4080.0,duplex,commercial,Border,rectangle,5,29768mts,3,0.14705259193830433,1969,1977.0,street,90,1,2,NA,Yes,
20306.5,Apr-1993,6112.5,duplex,commercial,Border,trapezoid,3,22280mts,10,0.536124774860853,1982,1991.0,highway,52,2,8,,No,NA
7250.4,September-1971,6566.7,villa,residential,Center,rectangle,5,13881,1,0.20668884713701863,1971,0.0,street,40,5,8,,Yes,Yes
6386.6,October-1978,4291.0,villa,residential,Center,trapezoid,3,9763,7,0.36943803504663875,1972,0.0,street,48,3,9,NA,Yes, No
6649.5,November-1984,2106.9,villa,residential,Center,trapezoid,3,21326,4,0.37478613144583983,1977,0.0,alley,60,5,6,NA,Yes,Yes
13130.3,June-1979,5756.0,open land,residential,Border,irregular,2,21833mts,3,0.1023508871337192,1975,0.0,street,32,5,6,C,NA,NA
5658.6,December-1975,2276.9,villa,residential,Center,rectangle,3,21307,6,0.056819003844346905,1959,1967.0,street,90,1,8,NA,Yes,Yes
13302.3,February-1986,1822.5,open land,commercial,Border,rectangle,3,39558,2,0.1487033073443953,1967,0.0,highway,35,4,5,C,NA,NA
13803.6,September-1998,9349.6,flat,commercial,Outskirts,rectangle,2,74155,9,0.4558529593587114,1998,0.0,highway,62,1,8,NA,No,
14117.6,December-83,11473.4,flat,commercial,Border,rectangle,4,21253mts,1,0.6048959607652743,1982,0.0,highway,95,5,8,NA,Yes,NA
5563.9,June-81,5376.5,villa,residential,Border,irregular,4,29650,3,0.11840867294102231,1965,1975.0,street,1,3,4,,Yes,Yes
10323.2,May-72,990.3,duplex,commercial,Border,irregular,4,22813,9,0.275082010892997,1953,1961.0,street,96,2,5,NA,Yes,NA
7930.0,May-2007,9985.1,villa,residential,Border,trapezoid,3,21767mts,3,0.29291982593108323,1988,1999.0,street,11,3,6,NA,Yes, No
13497.6,May-2000,5404.3,flat,commercial,Center,trapezoid,5,8635,10,0.1958747364464256,1998,0.0,alley,22,1,4,,No,NA
6852.6,October-2005,4471.9,villa,residential,Outskirts,rectangle,4,62820,7,0.40149202949339846,2004,0.0,highway,17,4,2,NA,Yes, No
14841.9,May-1977,7918.0,land,residential,Outskirts,trapezoid,3,52014,6,0.6777701093678837,1971,0.0,highway,35,1,4,F,NA,NA
7541.3,December-1976,10389.5,villa,residential,Outskirts,trapezoid,2,68965,2,0.6498949829811506,1967,0.0,highway,30,5,8,NA,Yes, No
13965.8,December-1995,11657.4,duplex,commercial,Border,rectangle,3,20445,7,0.8073155365425937,1990,0.0,street,81,4,3,NA,No,
5450.2,January-09,1131.3,villa,residential,Outskirts,irregular,1,60329mts,10,0.5114510995551278,2005,0.0,highway,9,3,2,NA,Yes,Yes
14488.4,May-2005,5860.1,open land,residential,Border,rectangle,5,39167,7,0.2682239427614719,2004,0.0,highway,60,3,4,C,NA,NA
6902.5,Dec-2007,4116.5,villa,residential,Center,rectangle,5,21903,10,0.7239417640032259,1994,2002.0,street,69,1,6,NA,Yes, No
6197.2,September-1987,5767.1,villa,residential,Center,irregular,2,23272,2,0.30580822062810975,1984,0.0,street,80,3,8,NA,Yes, No
6560.1,January-1986,1077.7,villa,residential,Center,trapezoid,5,15771,5,0.8431003023147481,1967,1975.0,alley,6,2,5,NA,Yes,Yes
12469.8,February-1979,2870.3,land,industrial,Border,rectangle,4,23637,10,0.3940468129630321,1979,0.0,street,84,5,4,C,NA,NA
14672.0,Nov-1990,11630.4,duplex,commercial,Border,trapezoid,3,34264,10,0.5369878818937557,1988,0.0,street,1,4,8,NA,No,
5694.0,October-2005,1319.3,villa,residential,Outskirts,trapezoid,5,61499,6,0.5528163930389529,1996,0.0,highway,78,1,5,,Yes, No
15825.8,December-1990,10631.0,open land,residential,Outskirts,rectangle,2,72545mts,4,0.2558590582233983,1982,0.0,highway,63,2,3,F,NA,
15096.9,June-2006,10625.8,flat,commercial,Center,rectangle,5,22377mts,6,0.5161819139911079,1989,1999.0,street,10,5,8,NA,No,NA
6925.6,May-1972,6536.8,villa,residential,Center,trapezoid,5,8710,10,0.8401730600558256,1969,0.0,alley,91,1,10,NA,Yes,Yes
7072.7,June-07,4685.3,villa,residential,Center,trapezoid,5,18671mts,5,0.12784493225637805,2006,0.0,street,46,3,3,,Yes, No
6264.2,December-76,10182.0,villa,residential,Outskirts,trapezoid,5,65816,7,0.20629697915697398,1964,1972.0,highway,89,1,2,NA,Yes,Yes
14482.7,Nov-1983,2952.6,open land,commercial,Center,trapezoid,2,23556,3,0.10159840344413484,1970,0.0,alley,30,5,7,C,NA,
16056.6,Jul-1995,9769.4,open land,residential,Border,rectangle,2,33601,7,0.6720021382338638,1991,0.0,street,34,4,4,F,NA,NA
14859.0,February-89,9562.3,land,residential,Outskirts,trapezoid,5,66880,8,0.6094092850801152,1984,,highway,31,2,5,C,NA,
14479.8,October-1985,7719.0,flat,residential,Center,trapezoid,1,2256,3,0.9740128697019215,1983,0.0,street,0,2,10,NA,Yes,NA
13453.2,January-2007,5909.7,flat,commercial,Outskirts,rectangle,3,63941,9,0.9579429391075174,1988,1999.0,highway,26,3,2,,Yes,NA
11447.2,Mar-1994,1007.8,flat,residential,Outskirts,irregular,3,75931,3,0.23567173295167143,1993,0.0,highway,51,1,9,,No,
13986.5,December-1992,9835.0,duplex,commercial,Outskirts,rectangle,4,65237,6,0.48223760151717576,1973,1981.0,highway,92,5,4,NA,Yes,NA
12756.8,June-1993,2514.2,duplex,commercial,Border,trapezoid,2,35067,6,0.30006515588297455,1986,0.0,street,54,1,6,NA,Yes,NA
13626.3,Jun-1991,9369.1,flat,residential,Outskirts,rectangle,5,58675,8,0.18860792612637167,1980,1988.0,highway,26,2,8,,No,
14846.7,April-97,8678.3,villa,residential,Center,rectangle,3,10483,4,0.7589092591400064,1978,1987.0,street,94,4,7,NA,Yes, No
13788.7,January-1993,11125.3,flat,commercial,Border,rectangle,3,35543,1,0.5365525414334791,1974,1984.0,highway,14,2,2,NA,No,
12346.1,September-1984,2846.6,flat,residential,Border,rectangle,1,31771mts,3,0.3232326128673515,1973,1982.0,highway,92,2,10,NA,Yes,NA
12129.2,October-1988,949.0,duplex,commercial,Border,rectangle,2,34687mts,6,0.12652177164126976,1976,1985.0,street,43,2,2,NA,Yes,NA
15583.1,March-2005,5973.5,open land,commercial,Border,trapezoid,4,24639,4,0.7022825899927747,2000,0.0,highway,45,2,7,F,NA,NA
6884.7,October-77,7061.1,villa,residential,Center,irregular,5,3072mts,3,0.22242263753617875,1968,0.0,alley,22,5,7,NA,Yes,Yes
6953.3,Nov-1992,7318.8,villa,residential,Border,rectangle,5,39126,2,0.13709969723757298,1976,1984.0,street,33,4,4,NA,Yes, No
16650.6,October-1981,11912.0,open land,industrial,Center,trapezoid,5,13299mts,9,0.13834583896406438,1963,0.0,alley,29,3,10,F,NA,NA
6961.6,Jan-1978,7884.8,villa,residential,Center,irregular,5,20094mts,8,0.6599223576701012,1959,1969.0,alley,23,2,10,,Yes, No
12723.4,June-1974,3780.9,duplex,residential,Center,trapezoid,4,18800,4,0.9113128424259265,1959,1967.0,street,33,1,7,,No,NA
10835.3,July-74,3961.2,duplex,commercial,Border,irregular,4,25617,6,0.317526814584694,1961,1970.0,street,72,2,4,NA,No,
11677.7,Jun-1974,1357.0,flat,residential,Border,rectangle,2,34055,8,0.7846627683243318,1957,1965.0,street,34,2,6,,Yes,NA
13948.2,March-1984,9597.6,duplex,residential,Outskirts,rectangle,3,63039mts,6,0.7532264976920359,1969,1980.0,highway,69,1,6,NA,Yes,NA
13529.5,Sep-2008,11378.2,flat,commercial,Outskirts,irregular,5,55958mts,6,0.32817837934872274,1999,0.0,highway,99,5,5,NA,Yes,
13435.4,Jan-1991,6908.3,duplex,residential,Outskirts,rectangle,5,56149,7,0.8613458824125593,1979,1990.0,highway,10,1,4,,No,
7963.1,July-1997,9837.9,villa,residential,Center,rectangle,5,13694mts,6,0.8666039791221075,1978,1986.0,street,74,4,6,NA,Yes,Yes
6402.4,June-1982,3213.1,villa,residential,Border,rectangle,2,25626,1,0.6366011977869069,1978,0.0,highway,26,3,9,NA,Yes, No
14723.3,October-2003,2698.9,open land,residential,Border,rectangle,2,38942,7,0.522452901813981,1999,0.0,street,83,2,7,F,NA,NA
5574.7,January-1986,2839.5,villa,residential,Outskirts,irregular,4,70101,8,0.6266753255002928,1986,0.0,highway,2,1,6,NA,Yes,Yes
13599.2,November-2002,9573.2,flat,residential,Border,irregular,3,30733,4,0.8217733564082302,1991,1999.0,highway,49,3,8,NA,Yes,NA
13088.0,October-89,9314.9,flat,commercial,Outskirts,irregular,2,59006mts,7,0.021700491361192342,1987,0.0,highway,40,1,8,NA,Yes,NA
12311.9,July-1980,3685.7,duplex,commercial,Outskirts,rectangle,1,66987mts,7,0.19713533431907093,1968,1976.0,highway,82,5,2,NA,Yes,NA
13248.0,March-1988,7930.2,duplex,commercial,Outskirts,irregular,2,75922mts,4,0.008927641460942826,1986,0.0,highway,43,5,4,NA,Yes,NA
14800.2,Nov-1978,11008.7,open land,commercial,Border,trapezoid,3,20760,3,0.983048051906697,1977,0.0,highway,90,1,10,C,NA,
5465.5,Jul-1976,2849.3,villa,residential,Border,rectangle,4,35043mts,2,0.5179955995350645,1972,0.0,street,35,4,1,NA,Yes, No
13057.0,July-87,6515.9,duplex,commercial,Outskirts,trapezoid,3,69399mts,8,0.7761873960535959,1969,1978.0,highway,20,3,4,NA,No,NA
12846.5,February-1999,994.8,land,industrial,Outskirts,trapezoid,1,72966mts,3,0.4999091566343856,1990,0.0,highway,60,2,2,C,NA,
13122.0,November-82,996.6,flat,residential,Center,rectangle,1,15456,4,0.42645532537907416,1965,1975.0,alley,3,1,7,NA,Yes,NA
12501.1,Sep-1977,8571.8,flat,commercial,Border,rectangle,5,28085,9,0.7351847501301031,1960,1969.0,street,53,1,6,NA,No,
13892.6,November-2009,6992.2,flat,commercial,Center,irregular,5,24753mts,1,0.056789173778816204,2003,0.0,alley,78,4,10,NA,No,NA
6186.4,Sep-1976,3507.4,villa,residential,Center,trapezoid,4,21975,5,0.5954442270208172,1970,0.0,street,6,1,4,NA,Yes, No
13024.6,February-1978,4799.7,duplex,commercial,Outskirts,rectangle,1,55568mts,5,0.2125045056454936,1966,1976.0,highway,17,5,3,NA,Yes,NA
12205.4,November-1980,9656.1,flat,residential,Border,irregular,4,30196,6,0.5711587391442073,1964,1972.0,street,48,4,1,NA,Yes,NA
13611.3,February-2002,5119.6,flat,commercial,Center,trapezoid,1,19761mts,10,0.5995774261486579,1998,0.0,alley,99,2,5,NA,Yes,NA
14037.1,September-1989,10408.6,flat,commercial,Center,trapezoid,5,10144,10,0.5650347150716454,1977,1985.0,street,76,4,7,,Yes,
6812.9,March-1971,11064.7,villa,residential,Outskirts,irregular,4,70441mts,2,0.8833851348686368,1967,0.0,highway,33,2,7,,Yes,Yes
14303.1,November-2002,9853.8,duplex,commercial,Center,irregular,2,24301,2,0.15439547710102752,1997,0.0,street,25,1,2,,Yes,NA
